timestamp,latitude,longitude,altitude,SoG,CoG,current,voltage,power,classification,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,temprature,humidity
11:43:33,-7.1392205,107.5129438,124092,2.5,218.92,260.2,9.68,2510,0,-0.01,0,1.01,2.69,-6.29,1.34,-42.83,-28.15,24.68,-5.11,-1.43,-120.45,18.4,61
11:43:34,-7.139219667,107.5129482,124082,1.76,218.92,252.8,9.69,2382,0,0.03,0,0.99,2.93,-6.16,1.34,-44.97,-26.87,24.97,-2.32,-1.51,-121.13,18.5,61
11:43:36,-7.139212333,107.5129683,124073,0.67,218.92,274.6,9.65,2608,0,0.04,0.02,1.01,-10.01,4.15,-0.43,-422,-2.28,-120.43,18.6,60,#,,
11:43:40,-7.139209167,107.5129713,124035,0.15,218.92,181.4,9.74,1772,0,0.01,-0.01,1.01,4.82,-4.64,-1.89,-42.61,-28.52,24.27,-4.7,-2.11,-122.07,18.7,60
11:43:42,-7.139210167,107.5129763,124035,0.56,218.92,282.5,9.6,2650,0,-0.01,-0.04,1.01,4.94,-1.59,3.3,-43.3,-28.36,24.71,-3.6,-1.27,-120.79,18.7,60
11:43:43,-7.1392075,107.5129665,124016,0.52,218.92,316.5,9.57,3014,0,0.1,-0.07,1.08,2.01,0.67,-2.56,-43.36,-29.31,24.21,-3.88,-1.55,-119.92,18.8,60
11:43:44,-7.139254667,107.5129858,123988,1.11,218.92,275.5,9.61,2648,0,0.01,0.01,0.98,8.79,-4.33,-1.71,-43.65,-27.84,25.64,-2.44,0.28,-123.71,18.8,60
11:43:45,-7.139256667,107.5129792,124016,1.35,218.92,275.3,9.6,2586,0,0.03,-0.06,1.01,-1.22,-5.43,1.4,-43.06,-27.89,24.46,-5.76,-0.16,-122.64,18.8,59
11:43:46,-7.139258333,107.512971,123970,1.74,218.92,252.7,9.61,2424,0,0.05,-0.03,0.98,-4.58,-3.78,-3.24,-6.47,-1.38,-123.17,19,59,#,,
11:43:51,-7.1392615,107.5129837,124026,1.02,218.92,175.6,9.73,1798,0,0.01,-0.03,1.07,-5.55,8.18,1.89,-42.45,-26.27,24.88,-4.83,-0.73,-122.82,19.1,59
11:43:52,-7.139252333,107.5129865,123951,1.5,218.92,255.7,9.65,2416,0,-0.1,0.06,0.98,-2.32,0.06,-3.72,-42.88,-27.01,23.91,-5.75,-1.53,-121.68,19.2,59
11:43:53,-7.139246833,107.5129913,123669,1,218.92,269.3,9.68,2572,0,-0.14,-0.1,1.12,4.7,12.02,-0.24,-45.57,-26.79,23.85,-4.39,-0.8,-119.03,19.2,59
11:43:55,-7.13924,107.5130035,123566,0.83,218.92,263.4,9.9,2578,0,0,0.03,1.12,-0.49,-9.52,0.18,-52.12,-22.66,26.87,3.5,3,-114.08,19.3,59
11:43:56,-7.139241667,107.5130007,123744,0.7,218.92,245.5,10.1,2468,0,-0.06,0.1,1,0.37,-0.49,-0.31,-58.65,-19.65,26,4.09,2.82,-114.79,19.3,59
11:43:57,-7.1392385,107.5129958,123810,1.26,218.92,304.5,10.06,3058,0,-0.02,0.05,0.49,0.31,1.04,-4.27,2.9,-116.01,19.6,58,#,,,
11:44:02,-7.1392415,107.512994,123810,0.31,218.92,170.4,10.28,1654,0,-0.06,0.1,0.99,0,0,0,-58.82,-19.53,26.09,4.29,3.02,-116.05,19.6,58
11:44:03,-7.139239833,107.512996,123810,0.43,218.92,265.8,10.16,2598,0,-0.06,0.1,1,0,0,0,-58.82,-19.84,26.03,4.26,3.09,-116.07,19.8,58
11:44:04,-7.139236167,107.5130075,123810,1.83,218.92,280.6,10.16,2842,0,-0.05,0.1,1,0,0,0,-58.79,-19.88,26.18,4.24,3.13,-116.07,19.8,58
